file,rank,name,research_fields,promotion_year,full_promotion_year,full_promotion_university,promotion_university,years_post_phd,years_post_phd_full,QUARTERLY JOURNAL OF ECONOMICS_count,AMERICAN ECONOMIC REVIEW_count,ECONOMETRICA_count,REVIEW OF ECONOMIC STUDIES_count,JOURNAL OF POLITICAL ECONOMY_count,AMERICAN ECONOMIC JOURNAL-MACROECONOMICS_count,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS_count,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION_count,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY_count,THEORETICAL ECONOMICS_count,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS_count,QUANTITATIVE ECONOMICS_count,REVIEW OF ECONOMICS AND STATISTICS_count,ECONOMIC JOURNAL_count,INTERNATIONAL ECONOMIC REVIEW_count,JOURNAL OF ECONOMIC THEORY_count,JOURNAL OF LABOR ECONOMICS_count,JOURNAL OF MONETARY ECONOMICS_count,RAND JOURNAL OF ECONOMICS_count,JOURNAL OF INTERNATIONAL ECONOMICS_count,JOURNAL OF PUBLIC ECONOMICS_count,JOURNAL OF ECONOMETRICS_count,JOURNAL OF DEVELOPMENT ECONOMICS_count,QUARTERLY JOURNAL OF ECONOMICS_year,AMERICAN ECONOMIC REVIEW_year,ECONOMETRICA_year,REVIEW OF ECONOMIC STUDIES_year,JOURNAL OF POLITICAL ECONOMY_year,AMERICAN ECONOMIC JOURNAL-MACROECONOMICS_year,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS_year,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION_year,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY_year,THEORETICAL ECONOMICS_year,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS_year,QUANTITATIVE ECONOMICS_year,REVIEW OF ECONOMICS AND STATISTICS_year,ECONOMIC JOURNAL_year,INTERNATIONAL ECONOMIC REVIEW_year,JOURNAL OF ECONOMIC THEORY_year,JOURNAL OF LABOR ECONOMICS_year,JOURNAL OF MONETARY ECONOMICS_year,RAND JOURNAL OF ECONOMICS_year,JOURNAL OF INTERNATIONAL ECONOMICS_year,JOURNAL OF PUBLIC ECONOMICS_year,JOURNAL OF ECONOMETRICS_year,JOURNAL OF DEVELOPMENT ECONOMICS_year
Iowa State/full/CV-jmc-current.docx,full,John M. Crespi,,2005,2010,Kansas State University,Kansas State University,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Iowa State/full/Hart_C_2025Vita.docx,full,Chad E. Hart,,2012,2020,Iowa State University,Iowa State University,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Iowa State/full/Cordoba_CV_September_2025.docx,full,Juan Carlos Cordoba,,2009,2017,Iowa State University,Iowa State University,8,16,0,0,0,2,0,0,0,1,0,1,0,0,0,1,3,0,0,4,0,0,0,0,0,,,,2017; 2019,,,,2004,,2022,,,,2016,2004; 2008; 2023,,,2008; 2008; 2013; 2016,,,,,
Iowa State/full/LongVitae1.docx,full,Quinn Rone Arthur Weninger,,2003,2015,Iowa State University,Iowa State University,8,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2005,,,,,,,,,,,,,,,,,,,
Iowa State/full/Moschini-CV-June 2025-short.docx,full,GianCarlo Moschini,,1991,1995,Iowa State University,Iowa State University,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,,,,,,,,,,,,,1992,,1992; 1995,,,,2019,,,2001,
Iowa State/full/John Winters CV August 2025.docx,full,John V. Winters,Urban Economics; Labor Economics; Education Economics; Public Economics; Resource Economics; Health Economics,2016,2021,Iowa State University,Oklahoma State University,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2015,,,,,,
Indiana Bloomington/full/lueck-cv.docx,full,Dean Lueck,Resource Economics; Law & Economics; Economic Organization,,2004,Montana State University,,,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,2002,,,2011,,,,,,,,,,,,,,1993,,,,
Iowa State/full/ORAZEM.docx,full,Peter Francis Orazem,Labor Economics; Applied Econometrics; Agricultural Economics,1988,1995,Iowa State University,Iowa State University,5,12,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,,1985; 1987,,,1990,,,,,,,,1986; 1986,,1991,,1998,,,,,,
Iowa State/full/VitaJAHMay2019.docx,full,Arne Hallam,,1988,1997,Iowa State University,Iowa State University,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1992
Iowa State/full/RESUME.docx,full,David A. Hennessy,,1999,2001,Iowa State University,Iowa State University,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1997
Iowa State/full/Lence_S_2025CV.docx,full,Sergio H. Lence,,,2003,Iowa State University,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Iowa State/full/kreider_cv.docx,full,Brent E. Kreider,Public Economics; Applied Econometrics; Health Economics; Labor Economics; Agricultural Economics; Econometrics,2001,2010,Iowa State University,Iowa State University,7,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,,,,,,,,,,,,,2010,,,,1998; 1999,,,,2001; 2001,2012,
Iowa State/full/jbvita March 2024.docx,full,Joydeep Bhattacharya,,2003,2010,Iowa State University,Iowa State University,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,2017; 2017,1997; 2005,1998; 1998; 2003,,2005,,,,,
Michigan State/associate/Barnwal_CV_Sep_2025.docx,associate,Prabhat Barnwal,,2024,,,Michigan State University,9,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,2024,,,,,,,,,,,2023,,,,,,,,,,2019
Iowa State/full/Singh Rajesh cv 2024.docx,full,Rajesh Singh,International Finance; Macroeconomics; Environmental Economics,2008,2017,Iowa State University,Iowa State University,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,2007; 2013,,,
Michigan State/associate/CVHanzhe.docx,associate,Hanzhe Zhang,,2023,,,Michigan State University,8,,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,,,,2025,2021; 2025,,,,,,2024,,,,,2023,,,,,,,2025
Michigan State/associate/CV_ADM.docx,associate,Antonio Doblas-Madrid,Macroeconomics; International Finance; International Economics; Financial Economics,2015,,,Michigan State University,10,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,2012,,,,,,,,,,,,,,,,,2014,,,
Michigan State/associate/CV_bushong.docx,associate,Benjamin Bushong,,2024,,,Michigan State University,11,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,2010,,2021,,,,,,,2023,,,,,2022,,,,,,,
Michigan State/associate/sorenanderson_cv.docx,associate,Soren T. Anderson,Environmental Economics; Public Economics,2015,,,Michigan State University,7,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2011,,,2018,,,,,,,,,,,,,,,,,,
Michigan State/full/CV Kyoo il Kim.docx,full,Kyoo il Kim,Econometrics; Industrial Organization,2014,2021,Michigan State University,Michigan State University,8,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,,2012,,,,,,,,,,2011,,,,2014,,,,,,2012; 2016; 2016; 2023,
Michigan State/full/HaiderCV.docx,full,Steven J. Haider,,2005,2010,Michigan State University,Michigan State University,7,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,2006,,,,,,,,,,,2007,,,,2001,,,,2005,,
Michigan State/full/JeitschkoCVJan2022.docx,full,Thomas D. Jeitschko,,2005,2007,"Royal Holloway, University of London",Michigan State University,10,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,2001,,,,,,,,,,,,,2020,,,,,,,,
Michigan State/full/Mike Conlin - Curriculum Vitae.docx,full,Michael Conlin,,2004,2009,Michigan State University,Syracuse University,9,14,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,,2004; 2007,,,,,,,,,,,2003; 2009,,,,2000,,1999,,2008,,1999
Michigan State/full/ElderCVcurrent.docx,full,Todd E. Elder,,2011,2018,Michigan State University,Michigan State University,9,16,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,2005,,2019; 2021,,,,,,,,,,2021,,,,,,
Michigan State/full/CV_Eguia.docx,full,Jon X. Eguia,Political Economy; Public Economics; Game Theory,2013,2020,Michigan State University,University of Bristol,6,13,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,,2021,,,2015,,,,,2019,,,,,,,,,,,2017; 2022,,
Michigan State/full/WoodburyCV(2025-10).docx,full,Stephen A. Woodbury,Labor Economics; Public Economics; Applied Microeconomics,1988,1994,Michigan State University,Michigan State University,7,13,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,,1983; 1987; 2020; 2025,,,,,,,,,,,1992,,,,1993; 2022,,,,1997,2023,
Michigan State/full/Revised-CV-PDF-Edits-0521.docx,full,Lisa D. Cook,,2013,,,Michigan State University,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2009,,,,,,,,,,,,,,,,,,,,,
Michigan State/full/Stacy Dickert-Conlin - Curriculum Vitae.docx,full,Stacy Dickert-Conlin,Public Economics; Demography,2004,2012,Michigan State University,Syracuse University,8,16,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,1999,,2019,,,,,,2009,,,,,,,,1999,,
Michigan State/full/cv_ahlin.docx,full,Christian Ahlin,,2009,2021,Michigan State University,Michigan State University,8,20,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7,,,,,,,,,,,2017,2020,,2007,,,,2007,,,,2007,2007; 2008; 2008; 2011; 2015; 2016; 2022
Michigan State/full/Zhu_CV_Sept2025.docx,full,Susan Chun Zhu,,2007,2016,Michigan State University,Michigan State University,6,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,,,,,,,,2019,,,,,2006,,,,,,,2005; 2005; 2007; 2010; 2011; 2014,,,2015
Michigan State/full/cv_Imberman.docx,full,Scott A. Imberman,Education Economics; Public Economics; Labor Economics,2012,2018,Michigan State University,Michigan State University,5,11,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0,,2012,,,,,,,2014,,,,2011; 2015,,,,2021,,,,2011; 2013; 2022,,
Michigan State/full/cv-current-Choi.docx,full,Jay Pil Choi,,1996,2000,Michigan State University,Columbia University,6,10,1,1,0,1,0,0,0,1,0,0,3,0,0,1,7,0,0,0,9,2,2,0,0,1996,1998,,1998,,,,2005,,,2015; 2017; 2021,,,2004,2002; 2004; 2005; 2010; 2010; 2012; 2018,,,,1991; 1994; 1997; 2000; 2001; 2004; 2010; 2015; 2020,1995; 2020,2003; 2019,,
Michigan State/full/cv_matusz.docx,full,Steven J. Matusz,,1988,1995,Michigan State University,Michigan State University,5,12,1,1,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,0,0,0,1985,1988,,1994,1988,,,,,,,,,1986; 1987,1996; 2006,,,,,1991; 1999; 2005; 2007; 2008; 2014,,,
Michigan State/full/cv_wooldridge.docx,full,Jeffrey M. Wooldridge,,1991,1993,Michigan State University,Michigan State University,5,7,1,2,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,15,0,2023,2003; 2008,1999; 2020,,1988,,,,,,,,1994; 2005,,1992,,,,,,,1990; 1991; 1991; 1995; 1996; 1999; 1999; 2007; 2008; 2008; 2010; 2013; 2014; 2016; 2019,
Michigan State/full/cv_galvao.docx,full,"Antonio F. Galvao, Jr.",,2011,2017,University of Arizona,University of Wisconsin-Milwaukee,2,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,0,,,2019,,,,,,,2025,,2020,,,,,,,,,,2009; 2011; 2012; 2016; 2017; 2019; 2020; 2022; 2023; 2025,
Michigan State/full/cv_davidson.docx,full,Carl Davidson,Microeconomics; International Trade; Industrial Organization,,1982,Michigan State University,,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,5,0,2,0,3,7,3,0,0,,,,1994,1985; 1988,,,,,,,,,1987,1990; 1995; 2004; 2006; 2008,,1988; 1993,,1985; 1986; 1998,1984; 1991; 1999; 2005; 2007; 2008; 2014,1991; 1997; 2007,,
Michigan State/full/cv_mukherjee.docx,full,Arijit Mukherjee,Organizational Economics; Personnel Economics; Contract Theory; Industrial Organization,2014,2022,Michigan State University,Michigan State University,9,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,,,,2021,,,,,,,,,,,2008,,2011,,2008; 2010; 2011; 2013; 2016; 2020,,,,
Michigan State/full/cvminettidec2025.docx,full,Raoul Minetti,,2008,2014,Michigan State University,Michigan State University,6,12,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,5,0,3,0,0,0,,,,,,,,2019; 2022,,,,,,2007; 2019,2011,2021,,2006; 2007; 2011; 2012; 2021,,2011; 2025; 2025,,,
Michigan State/full/papkecv.docx,full,Leslie E. Papke,,1994,2000,Michigan State University,Michigan State University,7,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,,1998,,,,,,,,,,,,,,,,,,,1991; 1994; 2004; 2005,2008,
Michigan State/full/vita-vogelsang.docx,full,Timothy J. Vogelsang,Econometrics,1999,2004,Cornell University,Cornell University,6,11,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,,2007,1993; 1998; 2000; 2000; 2002,,,,,,,,,,1998,,1998,,,,,,,1999; 2005; 2012; 2014; 2015; 2021; 2024; 2024,
NCSU Raleigh/full/CV_MSMorrill.docx,full,Melinda Sandler Morrill,,2015,2020,North Carolina State University,North Carolina State University,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,2014,,
NCSU Raleigh/full/CV_Opromolla.docx,full,Luca David Opromolla,,,2021,North Carolina State University,,,15,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,,,,,2013; 2020,,,,,,,,2015,,,,,,,2013; 2014,,,
NCSU Raleigh/associate/Ilze-Kalnina-CV.docx,associate,Ilze Kalnina,,2025,,,North Carolina State University,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,2008; 2011; 2020,
NCSU Raleigh/full/Goodwin-CV-Jan20-2.docx,full,Barry K. Goodwin,International Trade; Finance; Applied Econometrics,1992,1993,North Carolina State University,Kansas State University,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,2011,
NCSU Raleigh/full/DenisPelletier-Vitae.docx,full,Denis Pelletier,,2009,2021,North Carolina State University,North Carolina State University,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,2006; 2006,
NCSU Raleigh/full/LeeCraigCV-April-2023-1.docx,full,Lee A. Craig,Applied Microeconomics,1994,1999,North Carolina State University,North Carolina State University,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
NCSU Raleigh/full/Canercv.docx,full,Mehmet Caner,Econometrics; Game Theory; International Finance; Resource Economics,2003,2009,North Carolina State University,University of Pittsburgh,7,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,,2001,,,,,,,,,,,,,,,,,,,1998; 2007; 2008; 2012; 2012; 2012; 2014; 2015; 2018; 2023; 2023,
NCSU Raleigh/full/Steve-Allen-CV-March-2022.docx,full,Steven G. Allen,,1983,1987,North Carolina State University,North Carolina State University,5,9,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1984; 1987,1992; 2012,,,,,,,,,,,1981; 1985; 1987; 1989,,,,1986; 2001,,,,,,
NCSU Raleigh/full/VITACUR.RLC-August-2025.docx,full,Robert L. Clark,,1979,1983,North Carolina State University,North Carolina State University,5,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1986,1992; 2004; 2009; 2012; 2021,,,,,,,,,,,,,,,,,,,2014,,
NCSU Raleigh/full/Morrill_T-CV_2019Nov.Jan20.docx,full,Thayer Morrill,Matching Theory; Game Theory; Mechanism Design,2015,,,North Carolina State University,7,,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,2018,,2014; 2017,,,,,2010,,,,,,,
NCSU Raleigh/full/cv_dur_2024-oct.docx,full,Umut Mert Dur,Game Theory; Applied Theory; Mechanism Design,2019,2022,North Carolina State University,North Carolina State University,6,9,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,,,,,2018; 2019,,,,2018,2019; 2022,2022,,,,,2020; 2021,,,,,,,
Notre Dame/associate/CV_Bertanha.docx,associate,Marinho Bertanha,Econometrics; Applied Microeconomics,2024,,,University of Notre Dame,9,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,2025,,,,,,,,,2014; 2020; 2020; 2023,
Notre Dame/associate/CV_Lieber.docx,associate,Ethan M.J. Lieber,Health Economics; Public Economics; Industrial Organization,2020,,,University of Notre Dame,7,,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2022,2019,,,,,2019,,2017,,,,2019,,,,,,,,2018; 2021,,
Notre Dame/associate/Cronin_Chris_cv.10.14.25.docx,associate,Christopher J. Cronin,,2024,,,University of Notre Dame,10,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,2025,,,,,,,,,,,2019,,,,,,,,
NCSU Raleigh/associate/CV_Garcia_2024.docx,associate,Filomena Garcia,,2017,,,Indiana University,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2010,,,,,,,
Notre Dame/associate/Kirk_Doran_CV.docx,associate,Kirk Bennett Doran,,2015,,,University of Notre Dame,7,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2012,,,,2022,,,,,,,,2015,,,,2015,,,,,,
Notre Dame/associate/TarynDinkelmanSept25_CV.docx,associate,Taryn Dinkelman,Development Economics; Labor Economics,2017,,,Dartmouth College,9,,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,,2011,,,,,2016,,,,,,2014,2017,,,,,,,,,2012; 2015
Notre Dame/associate/Johnson CV (August 2025).docx,associate,Robert C. Johnson,,2017,,,Dartmouth College,9,,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,,,,,,2014; 2017,,,,,,,2017,,,,,,,2012; 2012; 2023,,,
Notre Dame/associate/cesar_sosa-padilla_CV.docx,associate,César Sosa-Padilla,Macroeconomics; Geoeconomics; Political Economy,2023,,,University of Notre Dame,11,,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,2,0,0,0,,,,2024,2016,,,,,,,,,2025,2025,,,2014; 2018; 2024,,2022; 2023,,,
Notre Dame/associate/kotowski_cv_jan_2026.docx,associate,Maciej H. Kotowski,Economic Theory; Mechanism Design,2015,,,Harvard University,4,,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,1,0,0,,,2019,,,,,,,2018; 2020; 2024,2017,,,,2018,2024,,,,,2024,,
Notre Dame/full/Iyer_CV_2025_July.docx,full,Lakshmi Iyer,,2016,2023,University of Notre Dame,University of Notre Dame,13,20,0,1,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,,2005,,,,,2012,2005,,,,,2010; 2012; 2023,2018,,,,,,,,,2021
Notre Dame/full/CV_CBaumeister.docx,full,Christiane Baumeister,Applied Macroeconomics; Energy Economics; Monetary Economics; Econometrics,2017,2020,University of Notre Dame,University of Notre Dame,7,10,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,,2019,2015,,,2013,,,,,,,2022; 2024,,2014,,,2018,,,,,
Notre Dame/full/Pries-CV-May-22.docx,full,Michael J. Pries,,2007,2022,University of Notre Dame,University of Notre Dame,8,23,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2004,2005,2018; 2022,,,,,,,,,,,,,,,,,
Notre Dame/associate/stangebye_cv_july25.docx,associate,Zachary R. Stangebye,,2025,,,University of Notre Dame,10,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,,,,,2022,,,,,,,2024,,,2023,,,,,2020,,,
Notre Dame/full/Kearney-CV-March2025.docx,full,Melissa Schettini Kearney,,2009,2014,University of Maryland,University of Maryland,7,12,0,2,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,3,0,0,,2008; 2015,,,,,2019,,2010,,,,2008; 2010; 2012; 2018,,,,,,,,2005; 2014; 2015,,
Notre Dame/full/Vita_Gresik.docx,full,Thomas A. Gresik,,1991,2000,University of Notre Dame,The Pennsylvania State University,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,4,0,0,,,,,,,,,,,,,,,2001,1989; 1991; 1991; 1991; 1991; 1996,,,,1994,1996; 2016; 2017; 2020,,
Notre Dame/full/campbell_cv_jan_2026.docx,full,Jeffrey R. Campbell,,,2021,University of Notre Dame,,,26,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,,2000; 2004,2010; 2018,,,,,,2019,,,,,,2014,,,2009; 2019; 2024,,,,,
Notre Dame/associate/pugsley_cv.docx,associate,Benjamin Wild Pugsley,Applied Macroeconomics,2022,,,University of Notre Dame,10,,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,2021; 2024,,,,,,,,,,,2014,2025,,,,2018,,,,,
Notre Dame/full/cv_buckles.docx,full,Kasey Buckles,,2013,2022,University of Notre Dame,University of Notre Dame,8,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2013,2021,,,,,,,,,
Notre Dame/full/cv-Aug-2024_kali.docx,full,Kali P. Rath,Game Theory; Mathematical Economics; Microeconomic Theory; Industrial Organization; Welfare Economics,1998,2024,University of Notre Dame,University of Notre Dame,6,32,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,2015; 2017,,,,,,1997; 2013; 2020,,,,,,,
Notre Dame/full/cv_enrique_seira_sept_2025.docx,full,Enrique Seira,Development Economics; Public Economics; Health Economics; Law and Economics,,2017,Instituto Tecnológico Autónomo de México,,,10,1,1,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2011,2017,,2023; 2023; 2025,,,,,2017; 2023,,,,2023,,,,,,,,2011; 2021,,
Notre Dame/full/cv_hungerman.docx,full,Daniel M. Hungerman,,2011,2018,University of Notre Dame,University of Notre Dame,6,13,1,0,0,0,1,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,1,2008,,,,2021,,2023,,2013,,,,2012; 2013; 2019,2021,,,,,,,2005; 2007; 2009; 2016,,2014
Notre Dame/full/cv_matthes.docx,full,Christian Matthes,,2019,2022,Indiana University,Indiana University,9,12,0,0,0,1,0,1,0,0,0,0,0,2,1,2,2,0,0,5,0,0,0,1,0,,,,2022,,2025,,,,,,2016; 2021,2022,2021; 2025,2020; 2022,,,2015; 2016; 2018; 2022; 2024,,,,2023,
Notre Dame/full/cv_sims.docx,full,Eric R. Sims,,2014,2019,University of Notre Dame,University of Notre Dame,5,10,0,1,0,0,0,2,0,0,1,0,0,0,4,0,1,0,0,4,0,0,0,0,0,,2012,,,,2013; 2018,,,2015,,,,2019; 2021; 2023; 2024,,2018,,,2011; 2012; 2018; 2021,,,,,
Notre Dame/full/cv_sullivan.docx,full,James X. Sullivan,,2009,2018,University of Notre Dame,University of Notre Dame,7,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,2008,,,2023,,,,,,,,,,,,,,,,2004; 2019; 2020; 2022,,
Notre Dame/full/kaboskiCV.docx,full,Joseph P. Kaboski,,2010,2013,University of Notre Dame,Ohio State University,9,12,0,3,1,3,0,2,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,,2010; 2011; 2012,2011,2016; 2021; 2022,,2011; 2021,2012,2005; 2009,,,,,,,,2012,,2013; 2015,,,,,2021; 2022
Notre Dame/full/thornton_cv_dec_2025.docx,full,Rebecca L. Thornton,,2015,2022,Baylor University,University of Illinois at Urbana-Champaign,9,16,0,1,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,,2008,,,,,2011; 2014,2012,,,,,2009; 2016; 2021,,,,,,,,,2024,2012; 2012
Notre Dame/full/vita_wne.docx,full,William N. Evans,,1994,1998,University of Maryland,University of Maryland,7,11,2,4,0,0,2,0,0,0,2,0,0,0,8,0,0,0,2,0,1,0,7,1,0,1994; 1995,1988; 1990; 1998; 1999,,,1992; 1992,,,,2014; 2025,,,,1991; 1993; 1998; 2006; 2012; 2012; 2016; 2019,,,,2000; 2003,,1998,,1999; 2001; 2001; 2007; 2011; 2022; 2024,2005,
Notre Dame/full/vita_nelson.docx,full,Nelson C. Mark,Macroeconomics; International Finance,1989,1994,The Ohio State University,The Ohio State University,6,11,0,3,0,1,0,1,0,0,0,0,0,0,1,1,5,0,0,2,0,5,0,0,0,,1990; 1995; 2000,,2005,,2015,,,,,,,1985,1998,1988; 1992; 2002; 2018; 2024,,,1985; 1993,,1990; 1997; 2001; 2008; 2015,,,
Ohio State/associate/Brown_ cv_February2025.docx,associate,Meta Brown,,2017,,,Stony Brook University,16,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2011,,2012,,,,,,,,,,,,,2016,,,,,,
Ohio State/associate/Alex Hollingsworth CV.docx,associate,Alex Hollingsworth,,2021,,,Indiana University,6,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,2021,,,,,,,,,,,,2022,,
