file,name,promotion_year,promotion_university,years_post_phd,promotion_evidence,phd_evidence,QUARTERLY JOURNAL OF ECONOMICS,AMERICAN ECONOMIC REVIEW,ECONOMETRICA,REVIEW OF ECONOMIC STUDIES,JOURNAL OF POLITICAL ECONOMY,AMERICAN ECONOMIC JOURNAL-MACROECONOMICS,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY,THEORETICAL ECONOMICS,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS,QUANTITATIVE ECONOMICS,REVIEW OF ECONOMICS AND STATISTICS,ECONOMIC JOURNAL,INTERNATIONAL ECONOMIC REVIEW,JOURNAL OF ECONOMIC THEORY,JOURNAL OF LABOR ECONOMICS,JOURNAL OF MONETARY ECONOMICS,RAND JOURNAL OF ECONOMICS,JOURNAL OF INTERNATIONAL ECONOMICS,JOURNAL OF PUBLIC ECONOMICS,JOURNAL OF ECONOMETRICS,JOURNAL OF DEVELOPMENT ECONOMICS
Indiana Bloomington/full/xu-cv.docx,Ke-Li Xu,2012,Texas A&M University,5,"Associate Professor, Dept. of Economics, Texas A&M University, College Station, 2012–2016. Assistant Professor, Dept. of Economics, Texas A&M University, College Station, 2010–2012.","Ph.D., Yale University, New Haven, CT, 2002–2007.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Iowa/associate/Frisvold_CV.docx,David E. Frisvold,2016,University of Iowa,10,"Associate Professor, 2016 – present","Vanderbilt University, Ph.D., Economics, 2006 Vanderbilt University, M.A., Economics, 2005",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Iowa/full/David J Cooper resume, 2025.docx",David J. Cooper,2003,Case Western Reserve University,11,"Associate Professor, Case Western Reserve University, Fall 2003 – Spring 2007 Assistant Professor, Case Western Reserve University, Fall 1999 - Spring 2003 Assistant Professor, University of Pittsburgh, Fall 1992 - Spring 1999","Princeton University, Ph.D., Economics, defended September 1992 Harvard University, A.B., Applied Mathematics, Magna cum Laude, 1988",0,4,0,0,0,0,0,2,0,0,3,0,0,4,1,2,0,0,1,0,0,0,0
Iowa/full/NicholasY-CV.docx,Nicholas C. Yannelis,2011,University of Illinois at Urbana-Champaign,28,"Commerce Distinguished Alumni Emeritus Professor of Economics, University of Illinois at Urbana-Champaign, Urbana, IL, 2011 - Present","PhD in Economcs,1983, The University of Rochester",0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0
Iowa/full/cv_castro.docx,Luciano I. de Castro,2014,University of Iowa,,"Associate Professor	Department of Economics, University of Iowa	2014-2021","Ph.D. in Mathematical Economics	Instituto de Matemática Pura e Aplicada (IMPA, Brazil)	2001-2004",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0
Iowa/full/cv_kumar.docx,Anil Kumar,2024,University of Iowa,20,"Henry B. Tippie Research Fellow and Professor of Economics (with tenure), University of Iowa, January 2024-Present","Ph.D.	Economics, Maxwell School of Syracuse University, Syracuse, New York, 2004",0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1
Iowa State/associate/Bunzel_H_2024_CV.docx,Helle Bunzel,2006,Iowa State University,7,"Associate Professor (with tenure), Iowa State University, 2006-present International Fellow, Center for Research in Econometric Analysis of TimE Series,","Ph.D. in Economics, Cornell University, Ithaca, New York, USA (1999)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa State/associate/Turhan_CV_0.docx,Bertan Turhan,2023,Iowa State University,,Associate Professor (with tenure)		July 2023 - Present Assistant Professor	August 2019 - June 2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Iowa State/associate/Zhylyevskyy_O_2024CV.docx,Oleksandr Zhylyevskyy,2014,Iowa State University,6,"Associate Professor of Economics, Iowa State University, August 2014 to present Assistant Professor of Economics, Iowa State University, August 2008 to August 2014 Instructor, University of Virginia, Summer 2008","Ph.D. in Economics, University of Virginia, August 2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Iowa State/full/20250701_Rosenbloom_CV.docx,Joshua L. Rosenbloom,1994,University of Kansas,6,"7/1994 – 6/2000	Associate Professor, Department of Economics, University of Kansas","9/88	Ph.D., Economics, Stanford University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa State/full/CV-jmc-current.docx,John M. Crespi,2005,Kansas State University,5,"2005-2010	Associate Professor, Agricultural Economics, Kansas State University","Ph.D.	Agricultural & Resource Economics, University of California at Davis, 2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa State/full/Cordoba_CV_September_2025.docx,Juan Carlos Cordoba,2009,Iowa State University,8,"Associate Professor, Iowa State University, July 2009 – July 2017","Ph. D. Economics, University of Rochester, October 2001.",0,0,0,2,0,0,0,1,0,1,0,0,0,1,3,0,0,4,0,0,0,0,0
Iowa State/full/Hart_C_2025Vita.docx,Chad Hart,2012,Iowa State University,13,"Associate Professor, August 2012 – August 2020 Assistant Professor, August 2008 – August 2012","Doctor of Philosophy, May 1999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa State/associate/Li_J_2025 CV.docx,Jian LI,2023,Iowa State University,11,"Associate Professor (with tenure), Department of Economics, Iowa State University, August 2023 – Present","Ph.D. in Economics, University of California, Berkeley, 2012.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Iowa State/full/John Winters CV August 2025.docx,John V. Winters,2016,Oklahoma State University,7,"Associate Professor (with tenure), Oklahoma State University, July 2016 – June 2018 (Associates Professor of Business Administration Chair, July 2017 – June 2018) (Carson Priority Excellence Professorship in Business, July 2015 – June 2017) (Assistant Professor, Oklahoma State University, August 2013 – June 2016)","Ph.D., Economics, Georgia State University, August 2009 M.A., Economics, Georgia State University, August 2007 B.A., Economics, Mississippi State University, May 2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Iowa State/full/Lence_S_2025CV.docx,SERGIO H. LENCE,1998,Iowa State University,,"Associate Professor, Department of Economics, ISU	1998-2003",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Iowa State/full/Moschini-CV-June 2025-short.docx,GianCarlo Moschini,1991,Iowa State University,5,"1994– 95: Visiting Professor, Department of Economics, University of Siena, Italy. 1991– 95: Associate Professor, Department of Economics, Iowa State University. 1987– 91: Assistant Professor, Department of Economics, Iowa State University. 1986– 87: Lecturer, Department of Economics, University of Guelph, Canada.","1986:	Ph.D. with distinction, Agricultural Economics, University of Guelph, Canada.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0
Iowa State/full/ORAZEM.docx,Peter Francis Orazem,1988,Iowa State University,,"1988 - 1995	Associate Professor, Iowa State University",,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0
Iowa State/full/LongVitae1.docx,Quinn Weninger,2003,Iowa State University,8,"Associate Professor, Department of Economics, Iowa State University; July, 2003 - June 2015.","Ph.D., Agricultural and Resource Economics, University of Maryland at College Park, 1995.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa State/full/Singh Rajesh cv 2024.docx,Rajesh Singh,2008,Iowa State University,6,"Associate Professor, Department of Economics, Iowa State University, August 2008 – May 2017.","Ph.D. in Economics, University of California, Los Angeles, 2002.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Iowa State/full/RESUME.docx,David A. Hennessy,1999,Iowa State University,,"Associate Professor	Dept. of Economics,	Summer 1999 -Summer 2001 Iowa State Univ.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Iowa State/full/jbvita March 2024.docx,Joydeep Bhattacharya,2003,Iowa State University,7,"Associate Professor, Iowa State University, 2003-present","Ph.D. (1996, Economics), Cornell University, USA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,0,0,0,0,0
Iowa State/full/VitaJAHMay2019.docx,Arne Hallam,1988,Iowa State University,,"1988-97	Associate Professor of Economics, Iowa State University 1983-88	Assistant Professor of Economics, Iowa State University",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Iowa State/full/kreider_cv.docx,Brent E. Kreider,2001,Iowa State University,7,"Associate Professor of Economics, Iowa State University, 2001-2010","Ph.D., University of Wisconsin-Madison, Economics, 1994",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0
Michigan State/associate/Barnwal_CV_Sep_2025.docx,Prabhat Barnwal,2024,Michigan State University,9,"2024-	Associate Professor (with tenure), Department of Economics, Michigan State University (On sabbatical in Fall 2025)",2010-15	M.A. M. Phil. Ph.D. – Sustainable Development,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Michigan State/associate/CV_bushong.docx,Benjamin Bushong,2024,Michigan State University,11,"Associate Professor, Department of Economics at Michigan State University	2024 –","California Institute of Technology, Pasadena, CA Ph.D., Social Science (Economics), June 2013 Thesis: Essays in Behavioral and Neuroeconomics (Co)advisors: Matthew Rabin and Antonio Rangel",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Michigan State/associate/sorenanderson_cv.docx,Soren T. Anderson,2015,Michigan State University,7,"Associate Professor, Department of Economics and Department of Agricultural, Food, and Resource Economics, Michigan State University, 2015-present","Ph.D., Economics, University of Michigan, 2008 M.A., Economics, University of Michigan, 2005",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan State/associate/CV_ADM.docx,Antonio Doblas-Madrid,2015,Michigan State University,,"Associate Professor, Department of Economics, Michigan State University, August 2015 –",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Michigan State/full/CV Kyoo il Kim.docx,Kyoo il Kim,2014,Michigan State University,8,"Associate Professor, Department of Economics, Michigan State University, 2014 – 2021","Ph.D.	Economics, University of California-Los Angeles, 2006",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0
Michigan State/associate/CVHanzhe.docx,Hanzhe Zhang,2023,Michigan State University,8,"Associate Professor, Department of Economics, Michigan State University, 07/2023–present. Assistant Professor, Department of Economics, Michigan State University, 08/2015–06/2023.","PhD Economics, University of Chicago, 09/2010–06/2015.",0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1
Michigan State/full/CV_Eguia.docx,Jon X. Eguia,2014,Michigan State University,7,"2014–2020	Associate Professor of Economics, Michigan State University.","2007 PhD in Social Science. California Institute of Technology, Pasadena, CA (USA). 2002 BS in Economics. University of Málaga. Málaga, Spain (EU).",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
Michigan State/full/HaiderCV.docx,Steven J. Haider,2005,Michigan State University,7,"Past positions: Director of Graduate Studies 2014-2018, Associate Professor 2005-2010, Assistant Professor 2002-2005","Ph.D., Economics, 1998. University of Michigan, Ann Arbor, MI M.A., Economics, 1995. University of Michigan, Ann Arbor, MI",0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
Michigan State/full/ElderCVcurrent.docx,Todd E. Elder,2011,Michigan State University,9,"Michigan State University: Professor of Economics, 2018-2020; Associate Professor of Economics, 2011-2018; Assistant Professor of Economics, 2006-2011","Northwestern University, Ph.D. in Economics, 2002 Northwestern University, M.A. in Economics, 1998 Stanford University, B.A. in Economics, 1995",0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Michigan State/full/JeitschkoCVJan2022.docx,Thomas D. Jeitschko,2005,Michigan State University,10,"Department of Economics, College of Social Science, Professor 2013–present Associate Professor 2005–2013, Assistant Professor 2001–2005","University of Virginia, Economics: MA, 1993; Ph.D., 1995",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Michigan State/full/Mike Conlin - Curriculum Vitae.docx,Michael Conlin,2004,Syracuse University,9,"Associate Professor of Economics (with tenure), Syracuse University, 2004-2005","Ph.D., Economics, University of Wisconsin-Madison, December, 1995 Dissertation: Three Essays in Applied Game Theory",0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1
Michigan State/full/Stacy Dickert-Conlin - Curriculum Vitae.docx,Stacy Dickert-Conlin,2004,Syracuse University,8,"Associate Professor of Economics, Syracuse University, 2004-2005","Ph.D., Economics, University of Wisconsin-Madison, January, 1996 M.S., Economics, University of Wisconsin-Madison, 1992",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Michigan State/full/Revised-CV-PDF-Edits-0521.docx,Lisa D. Cook,2013,Michigan State University,,"Michigan State University, East Lansing, MI	July 2013 – Present",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan State/full/Zhu_CV_Sept2025.docx,Susan Chun Zhu,2007,Michigan State University,6,"Associate Professor of Economics, Michigan State University, 2007-2016","Ph.D., Economics, University of Toronto, 2001 M.A., Economics, Carleton University, 1996",0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1
Michigan State/full/cv_Imberman.docx,Scott A. Imberman,2012,Michigan State University,5,"Associate Professor, Michigan State University, Department of Economics and College of Education, 2012 - 2018","Ph.D. Economics, University of Maryland, 2007",0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0
Michigan State/full/WoodburyCV(2025-10).docx,Stephen A. Woodbury,1988,Michigan State University,7,"Michigan State University, East Lansing, MI:
Professor, Department of Economics, 1994–present Associate Professor, Department of Economics, 1988–1994 Assistant Professor, Department of Economics, 1982–1988","Ph.D., Economics, University of Wisconsin–Madison, 1981 M.S., Economics, University of Wisconsin–Madison, 1977 B.A., Economics (highest honors), Middlebury College, 1975",0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0
Michigan State/full/cv-current-Choi.docx,Jay Pil Choi,1996,Columbia University,6,"Associate Professor, Columbia University, 1996-1999","Ph.D. in Economics, 1990",1,1,0,1,0,0,0,1,0,0,3,0,0,1,6,0,0,0,8,2,2,0,0
Michigan State/full/cv_galvao.docx,"Antonio F. Galvao, Jr.",2011,University of Wisconsin-Milwaukee,2,"Associate Professor of Economics, University of Wisconsin-Milwaukee, 2011–2013","Ph.D., Economics, University of Illinois at Urbana-Champaign, 2009 M.S., Statistics, University of Illinois at Urbana-Champaign, 2007 M.A., Economics, Getulio Vargas Foundation, 2003",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0
Michigan State/full/cv_davidson.docx,Carl Davidson,1982,Michigan State University,0,"Current Positions:	University Distinguished Professor, Michigan State University, 2019- Interim Associated Dean for Faculty Affairs, 2019-
Professor of Economics, Michigan State University 1982-","Educational Background:	B.A. (Economics) Emory University, June 1978
M.S. (Economics) University of Wisconsin-Madison, Dec. 1981 Ph.D. (Economics) University of Wisconsin-Madison, August 1982",0,1,0,1,2,0,0,0,0,0,0,0,0,1,5,0,2,0,3,7,4,0,0
Michigan State/full/cv_ahlin.docx,,2009,Michigan State University,8,"Michigan State University, Department of Economics, East Lansing, MI Professor, July 2021 – present
Associate Professor, July 2009 – June 2021 Assistant Professor, August 2007 – June 2009","University of Chicago, Chicago, IL Ph.D. Economics, August 2001",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7
Michigan State/full/cv_matusz.docx,Steven J. Matusz,1988,Michigan State University,5,"Associate Professor, Michigan State University, 1988-1995","Ph.D., University of Pennsylvania, 1983",1,1,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,0,0,0
Michigan State/full/cv_mukherjee.docx,Arijit Mukherjee,2014,Michigan State University,9,"2014 – 2022	Associate Professor, Michigan State University, East Lansing MI 2008 – 2014	Assistant Professor, Michigan State University, East Lansing MI","Ph.D. Economics, Northwestern University, Evanston IL, 2005 Dissertation Title: Essays in Economics of Organization Advisor: Michael D. Whinston",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0
Michigan State/full/cvminettidec2025.docx,Raoul Minetti,2008,Michigan State University,6,"Associate Professor, 2008- 2014; Assistant Professor, 2002- 2008","Ph.D. in Economics, London School of Economics",0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,7,0,4,0,0,0
Michigan State/full/papkecv.docx,Leslie E. Papke,1994,Michigan State University,7,"Associate Professor of Economics, Michigan State University, July 1, 1994 to June 30, 2000.","Ph.D., Economics, Massachusetts Institute of Technology, 1987 B.A., Economics, Wellesley College, 1982",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
Michigan State/full/cv_wooldridge.docx,Jeffrey M. Wooldridge,1991,Michigan State University,5,"Associate Professor of Economics, Michigan State University: September 1, 1991 to June 30, 1993.","Ph.D., Economics, University of California, San Diego, 1986",1,2,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,9,0
NCSU Raleigh/associate/CV_Garcia_2024.docx,Filomena Garcia,2017,Indiana University,11,"2017-2023	Associate Professor, Indiana University, Department of Economics","2006 Ph.D. in Economics, Université Catholique de Louvain, Center for Operations Research and Econometrics (CORE)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Michigan State/full/vita-vogelsang.docx,Timothy J. Vogelsang,1999,Cornell University,6,"July 1999 – December 2003, Associate Professor of Economics, Cornell University July 1996 – June 2006, Member of the Field of Statistics, Cornell University","Princeton University, Ph.D. Economics, 1993",0,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0
NCSU Raleigh/full/CV_MSMorrill.docx,Melinda Sandler Morrill,2015,North Carolina State University,7,"2015 - 2020	Associate Professor, Department of Economics 2011 - 2015	Assistant Professor, Department of Economics","Ph.D., Economics, University of Maryland at College Park, August 2008.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCSU Raleigh/associate/Ilze-Kalnina-CV.docx,Ilze Kalnina,2025,North Carolina State University,16,"2025 – present	Associate Professor, Department of Economics, North Carolina State University 2019 – present	Financial Mathematics Faculty, North Carolina State University","2004 – 2009	PhD Economics, London School of Economics, UK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
NCSU Raleigh/full/CV_Opromolla.docx,Luca David Opromolla,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCSU Raleigh/full/DenisPelletier-Vitae.docx,Denis Pelletier,2009,North Carolina State University,,"Associate professor, North Carolina State University, 2009-2021","University of Montreal, Canada, Ph.D. in Economics, 1998-2004 Area of specialization: Econometrics and Financial Economics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
NCSU Raleigh/full/Canercv.docx,Mehmet Caner,,,,,"Education:Ph.D., Economics, Brown University, 1996. A.M., Economics, Brown University, 1993.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
NCSU Raleigh/full/Goodwin-CV-Jan20-2.docx,Barry K. Goodwin,1988,Kansas State University,0,"1988	Associate Professor, Department of Agricultural Economics, Kansas State to	University, Manhattan, Kansas. Assistant Professor from July 1988
1993	through June 1992. Research activities in the areas of international trade, marketing, price analysis, consumer demand, and applied econometrics.",1988 Ph.D.   North Carolina State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCSU Raleigh/full/Morrill_T-CV_2019Nov.Jan20.docx,Thayer Morrill,2015,North Carolina State University,7,"Associate Professor, North Carolina State University, 2015 – present.","Ph.D.	Economics, University of Maryland, College Park, 2008",0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0
NCSU Raleigh/full/LeeCraigCV-April-2023-1.docx,Lee A. Craig,1994,North Carolina State University,5,"1994-99 Associate Professor of Economics, North Carolina State University","Ph.D., Indiana University, Bloomington, Indiana, 1989 M.A., Indiana University, Bloomington, Indiana, 1986 M.A., Ball State University, Muncie, Indiana, 1984 B.S., Ball State University, Muncie, Indiana, 1982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCSU Raleigh/full/VITACUR.RLC-August-2025.docx,Robert L. Clark,1979,North Carolina State University,5,"July 1979 - Aug. 1983	Associate Professor, Department of Economics and Business","Ph.D. Duke University, Economics 1974",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCSU Raleigh/full/Steve-Allen-CV-March-2022.docx,Steven G. Allen,1987,North Carolina State University,9,"Professor of Economics, North Carolina State University, 1987 to present.","Absenteeism and the Labor Market, Ph.D. thesis, Department of Economics, Harvard University, 1978.",2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0
NCSU Raleigh/full/cv_dur_2024-oct.docx,Umut Mert Dur,2019,North Carolina State University,6,"Associate Professor, North Carolina State University	August 2019 – August 2022","Ph.D.	 Economics, University of Texas at Austin	May 2013",0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0
