file,name,promotion_year,promotion_university,years_post_phd,promotion_evidence,phd_evidence,QUARTERLY JOURNAL OF ECONOMICS,AMERICAN ECONOMIC REVIEW,ECONOMETRICA,REVIEW OF ECONOMIC STUDIES,JOURNAL OF POLITICAL ECONOMY,AMERICAN ECONOMIC JOURNAL-MACROECONOMICS,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY,THEORETICAL ECONOMICS,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS,QUANTITATIVE ECONOMICS,REVIEW OF ECONOMICS AND STATISTICS,ECONOMIC JOURNAL,INTERNATIONAL ECONOMIC REVIEW,JOURNAL OF ECONOMIC THEORY,JOURNAL OF LABOR ECONOMICS,JOURNAL OF MONETARY ECONOMICS,RAND JOURNAL OF ECONOMICS,JOURNAL OF INTERNATIONAL ECONOMICS,JOURNAL OF PUBLIC ECONOMICS,JOURNAL OF ECONOMETRICS,JOURNAL OF DEVELOPMENT ECONOMICS
Iowa State/associate/Zhylyevskyy_O_2024CV.docx,Oleksandr Zhylyevskyy,2014,Iowa State University,6,"Associate Professor of Economics, Iowa State University, August 2014 to present","Ph.D. in Economics, University of Virginia, August 2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Iowa State/full/20250701_Rosenbloom_CV.docx,Joshua L. Rosenbloom,1994,University of Kansas,6,"7/1994 – 6/2000	Associate Professor, Department of Economics, University of Kansas","9/88	Ph.D., Economics, Stanford University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa State/full/CV-jmc-current.docx,John M. Crespi,2005,Kansas State University,5,"2005-2010	Associate Professor, Agricultural Economics, Kansas State University","Ph.D.	Agricultural & Resource Economics, University of California at Davis, 2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa State/full/Cordoba_CV_September_2025.docx,Juan Carlos Cordoba,2009,Iowa State University,8,"Associate Professor, Iowa State University, July 2009 – July 2017","Ph. D. Economics, University of Rochester, October 2001.",0,0,0,2,0,0,0,1,0,1,0,0,0,1,2,0,0,3,0,0,0,0,0
Iowa State/full/Hart_C_2025Vita.docx,Chad Hart,2012,Iowa State University,13,"Associate Professor, August 2012 – August 2020","Doctor of Philosophy, May 1999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa State/full/John Winters CV August 2025.docx,JOHN V. WINTERS,2016,Oklahoma State University,7,"Associate Professor (with tenure), Oklahoma State University, July 2016 – June 2018","Ph.D., Economics, Georgia State University, August 2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Iowa State/full/Lence_S_2025CV.docx,SERGIO H. LENCE,1998,Iowa State University,7,"Associate Professor, Department of Economics, ISU	1998-2003",Doctor of Philosophy	1989:8-1991:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa State/full/LongVitae1.docx,Quinn Weninger,2003,Iowa State University,8,"Associate Professor, Department of Economics, Iowa State University; July, 2003 - June 2015.","Ph.D., Agricultural and Resource Economics, University of Maryland at College Park, 1995.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa State/full/Moschini-CV-June 2025-short.docx,GianCarlo Moschini,1991,Iowa State University,5,"1991– 95: Associate Professor, Department of Economics, Iowa State University.","1986: Ph.D. with distinction, Agricultural Economics, University of Guelph, Canada.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Iowa State/full/ORAZEM.docx,PETER FRANCIS ORAZEM,1988,Iowa State University,,"1988 - 1995	Associate Professor, Iowa State University",,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0
Iowa State/full/Singh Rajesh cv 2024.docx,Rajesh Singh,2008,Iowa State University,6,"Associate Professor, Department of Economics, Iowa State University, August 2008 – May 2017.","Ph.D. in Economics, University of California, Los Angeles, 2002.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Iowa State/full/VitaJAHMay2019.docx,Arne Hallam,1988,Iowa State University,,"1988-97	Associate Professor of Economics, Iowa State University",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iowa State/full/RESUME.docx,David A. Hennessy,1999,Iowa State University,,"Associate Professor	Dept. of Economics,	Summer 1999 -Summer 2001 Iowa State Univ.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Iowa State/full/jbvita March 2024.docx,Joydeep Bhattacharya,2003,Iowa State University,7,"Associate Professor, Iowa State University, 2003-present","Ph.D. (1996, Economics), Cornell University, USA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0
Iowa State/full/kreider_cv.docx,Brent E. Kreider,2001,Iowa State University,7,"Associate Professor of Economics, Iowa State University, 2001-2010","Ph.D., University of Wisconsin-Madison, Economics, 1994",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0
Michigan State/associate/Barnwal_CV_Sep_2025.docx,Prabhat Barnwal,2024,Michigan State University,9,"2024-	Associate Professor (with tenure), Department of Economics, Michigan State University (On sabbatical in Fall 2025)","2010-15	M.A. M. Phil. Ph.D. – Sustainable Development School of International and Public Affairs, Columbia University, USA",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Michigan State/associate/CVHanzhe.docx,HANZHE ZHANG,2023,Michigan State University,8,"Associate Professor, Department of Economics, Michigan State University, 07/2023–present.","PhD Economics, University of Chicago, 09/2010–06/2015.",0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1
Michigan State/associate/CV_ADM.docx,Antonio Doblas-Madrid,2015,Michigan State University,,"Associate Professor, Department of Economics, Michigan State University, August 2015 –",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Michigan State/associate/CV_bushong.docx,Benjamin Bushong,2024,Michigan State University,11,"Associate Professor, Department of Economics at Michigan State University	2024 –","California Institute of Technology, Pasadena, CA Ph.D., Social Science (Economics), June 2013",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Michigan State/associate/sorenanderson_cv.docx,Soren T. Anderson,2015,Michigan State University,7,"Associate Professor, Department of Economics and Department of Agricultural, Food, and Resource Economics, Michigan State University, 2015-present","Ph.D., Economics, University of Michigan, 2008",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan State/full/CV Kyoo il Kim.docx,KYOO IL KIM,2014,Michigan State University,8,"Associate Professor, Department of Economics, Michigan State University, 2014 – 2021","Ph.D. Economics, University of California-Los Angeles, 2006",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Michigan State/full/CV_Eguia.docx,Jon X. Eguia,2014,Michigan State University,7,"2014–2020	Associate Professor of Economics, Michigan State University.","2007 PhD in Social Science. California Institute of Technology, Pasadena, CA (USA).",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
Michigan State/full/ElderCVcurrent.docx,Todd E. Elder,2011,Michigan State University,9,"Michigan State University: Professor of Economics, 2018-2020; Associate Professor of Economics, 2011-2018; Assistant Professor of Economics, 2006-2011","Northwestern University, Ph.D. in Economics, 2002",0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Michigan State/full/HaiderCV.docx,Steven J. Haider,2005,Michigan State University,7,Associate Professor 2005-2010,"Ph.D., Economics, 1998. University of Michigan, Ann Arbor, MI",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
Michigan State/full/JeitschkoCVJan2022.docx,Thomas D. Jeitschko,2005,Michigan State University,10,"Associate Professor 2005–2013, Assistant Professor 2001–2005","University of Virginia, Economics: MA, 1993; Ph.D., 1995",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Michigan State/full/Mike Conlin - Curriculum Vitae.docx,Michael Conlin,2004,Syracuse University,9,"Associate Professor of Economics (with tenure), Syracuse University, 2004-2005","Ph.D., Economics, University of Wisconsin-Madison, December, 1995",0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1
Michigan State/full/Revised-CV-PDF-Edits-0521.docx,Lisa D. Cook,2013,Michigan State University,,"Michigan State University, East Lansing, MI	July 2013 – Present
Professor
Associate Professor",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan State/full/Stacy Dickert-Conlin - Curriculum Vitae.docx,Stacy Dickert-Conlin,2004,Syracuse University,8,"Associate Professor of Economics, Syracuse University, 2004-2005","Ph.D., Economics, University of Wisconsin-Madison, January, 1996",0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Michigan State/full/WoodburyCV(2025-10).docx,Stephen A. Woodbury,1988,Michigan State University,7,"Associate Professor, Department of Economics, 1988–1994","Ph.D., Economics, University of Wisconsin–Madison, 1981",0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
Michigan State/full/Zhu_CV_Sept2025.docx,Susan Chun Zhu,2007,Michigan State University,6,"Associate Professor of Economics, Michigan State University, 2007-2016","Ph.D., Economics, University of Toronto, 2001",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1
Michigan State/full/cv-current-Choi.docx,Jay Pil Choi,1996,Columbia University,6,"Associate Professor, Columbia University, 1996-1999","Ph.D. in Economics, 1990",1,1,0,1,0,0,0,1,0,0,2,0,0,1,4,0,0,0,4,1,2,0,0
Michigan State/full/cv_Imberman.docx,SCOTT A. IMBERMAN,2012,Michigan State University,5,"Associate Professor, Michigan State University, Department of Economics and College of Education, 2012 - 2018","Ph.D. Economics, University of Maryland, 2007",0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0
Michigan State/full/cv_ahlin.docx,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7
Michigan State/full/cv_davidson.docx,Carl Davidson,,,,,"Ph.D. (Economics) University of Wisconsin-Madison, August 1982",0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,3,3,0,0
Michigan State/full/cv_galvao.docx,"Antonio F. Galvao, Jr.",2013,University of Iowa,4,"Associate Professor of Economics, University of Iowa, 2013–2017","Ph.D., Economics, University of Illinois at Urbana-Champaign, 2009",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0
Michigan State/full/cv_matusz.docx,Steven J. Matusz,1988,Michigan State University,5,"Associate Professor, Michigan State University, 1988-1995","Ph.D., University of Pennsylvania, 1983",1,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0
Michigan State/full/cv_mukherjee.docx,Arijit Mukherjee,2014,Michigan State University,9,"2014 – 2022	Associate Professor, Michigan State University, East Lansing MI","Ph.D. Economics, Northwestern University, Evanston IL, 2005",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0
Michigan State/full/cv_wooldridge.docx,Jeffrey M. Wooldridge,1991,Michigan State University,5,"Associate Professor of Economics, Michigan State University: September 1, 1991 to June 30, 1993.","Ph.D., Economics, University of California, San Diego, 1986",1,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0
Michigan State/full/cvminettidec2025.docx,Raoul Minetti,2008,Michigan State University,6,"Associate Professor, 2008- 2014; Assistant Professor, 2002- 2008","Ph.D. in Economics, London School of Economics",0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,4,0,2,0,0,0
Michigan State/full/papkecv.docx,LESLIE E. PAPKE,1994,Michigan State University,7,"Associate Professor of Economics, Michigan State University, July 1, 1994 to June 30, 2000.","Ph.D., Economics, Massachusetts Institute of Technology, 1987",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
Michigan State/full/vita-vogelsang.docx,Timothy J. Vogelsang,1999,Cornell University,6,"July 1999 – December 2003, Associate Professor of Economics, Cornell University","Princeton University, Ph.D. Economics, 1993",0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0
NCSU Raleigh/associate/CV_Garcia_2024.docx,Filomena Garcia,2017,Indiana University,11,"2017-2023	Associate Professor, Indiana University, Department of Economics","2006 Ph.D. in Economics, Université Catholique de Louvain, Center for Operations Research and Econometrics (CORE)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NCSU Raleigh/associate/Ilze-Kalnina-CV.docx,ILZE KALNINA,2025,North Carolina State University,16,"2025 – present	Associate Professor, Department of Economics, North Carolina State University","2004 – 2009	PhD Economics, London School of Economics, UK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
NCSU Raleigh/full/CV_MSMorrill.docx,Melinda Sandler Morrill,2015,North Carolina State University,7,"2015 - 2020	Associate Professor, Department of Economics","Ph.D., Economics, University of Maryland at College Park, August 2008.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCSU Raleigh/full/CV_Opromolla.docx,Luca David Opromolla,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
NCSU Raleigh/full/Canercv.docx,Mehmet Caner,,,,,"Ph.D., Economics, Brown University, 1996.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
NCSU Raleigh/full/DenisPelletier-Vitae.docx,Denis Pelletier,2009,North Carolina State University,5,"Associate professor, North Carolina State University, 2009-2021","University of Montreal, Canada, Ph.D. in Economics, 1998-2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
NCSU Raleigh/full/Goodwin-CV-Jan20-2.docx,Barry K. Goodwin,1993,Kansas State University,5,"1988 to 1993 Associate Professor, Department of Agricultural Economics, Kansas State University, Manhattan, Kansas. Assistant Professor from July 1988 through June 1992.",1988 Ph.D. North Carolina State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
NCSU Raleigh/full/LeeCraigCV-April-2023-1.docx,Lee A. Craig,1994,North Carolina State University,5,"1994-99 Associate Professor of Economics, North Carolina State University","Ph.D., Indiana University, Bloomington, Indiana, 1989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCSU Raleigh/full/Morrill_T-CV_2019Nov.Jan20.docx,Thayer Morrill,2015,North Carolina State University,7,"Associate Professor, North Carolina State University, 2015 – present.","Ph.D. Economics, University of Maryland, College Park, 2008",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0
NCSU Raleigh/full/Steve-Allen-CV-March-2022.docx,Steven G. Allen,,,,,"Absenteeism and the Labor Market, Ph.D. thesis, Department of Economics, Harvard University, 1978.",2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
NCSU Raleigh/full/cv_dur_2024-oct.docx,UMUT MERT DUR,2019,North Carolina State University,6,"Associate Professor, North Carolina State University	August 2019 – August 2022","Ph.D.  Economics, University of Texas at Austin	May 2013",0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0
NCSU Raleigh/full/VITACUR.RLC-August-2025.docx,Robert L. Clark,1979,North Carolina State University,5,"July 1979 - Aug. 1983	Associate Professor, Department of Economics and Business","Ph.D. Duke University, Economics 1974",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Notre Dame/associate/CV_Bertanha.docx,MAIN POSITIONS,2024,University of Notre Dame,9,"University of Notre Dame, Department of Economics 07/2024 – present Associate Professor (with Tenure)","Ph.D. in Economics, Stanford University, USA, June 2015",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
Notre Dame/associate/CV_Lieber.docx,Ethan M.J. Lieber,2020,University of Notre Dame,7,"Associate Professor, University of Notre Dame, 2020 - present","Ph.D. Economics, University of Chicago, 2013",1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0
Notre Dame/associate/Cronin_Chris_cv.10.14.25.docx,Christopher J. Cronin,2024,University of Notre Dame,10,"Associate Professor	Department of Economics, University of Notre Dame	2024 – present","Ph.D.	Economics	UNC, Chapel Hill	May 2014",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Notre Dame/associate/Johnson CV (August 2025).docx,Robert C. Johnson,2017,Dartmouth College,9,"Associate Professor of Economics (with tenure), 2017-2018","University of California, Berkeley Ph.D. in Economics, 2008",0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
Notre Dame/associate/Kirk_Doran_CV.docx,Kirk Bennett Doran,2015,University of Notre Dame,7,"Associate Professor	Department of Economics, University of Notre Dame	 July 2015 – present","Princeton University, Ph.D., Economics, 2008;",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Notre Dame/associate/TarynDinkelmanSept25_CV.docx,Taryn Dinkelman,2017,Dartmouth College,9,"Associate Professor, Department of Economics (with tenure) Jul 2017-Jun 2018","Ph.D., Economics, University of Michigan, 2008",0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2
Notre Dame/associate/cesar_sosa-padilla_CV.docx,César Sosa-Padilla,2023,University of Notre Dame,11,"Since July 1, 2023: Associate Professor","2012 Ph.D. in Economics, University of Maryland, College Park MD, USA",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0
Notre Dame/associate/kotowski_cv_jan_2026.docx,Maciej H. Kotowski,2015,Harvard University,4,Associate Professor of Public Policy	July 2015–June 2020,Ph.D. in Economics	May 2011,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,1,0,0
Notre Dame/associate/pugsley_cv.docx,Benjamin Wild Pugsley,2022,University of Notre Dame,10,"University of Notre Dame, Associate Professor of Economics, 2022 –","Ph.D. Economics, University of Chicago, 2012",0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Notre Dame/associate/stangebye_cv_july25.docx,Zachary R. Stangebye,2025,University of Notre Dame,10,"F. Quinn Stepan, Sr. and Jean Stepan Associate Professor of Economics, 2025-","Ph.D., Economics, University of Pennsylvania, 2015",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Notre Dame/full/CV_CBaumeister.docx,Christiane Baumeister,2017,University of Notre Dame,7,"Associate Professor, July 2017 – June 2020","Ph.D., Economics, Ghent University, Belgium, 2010",0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0
Notre Dame/full/Iyer_CV_2025_July.docx,Lakshmi Iyer,2016,University of Notre Dame,13,"Associate Professor of Economics and Global Affairs, University of Notre Dame, 2016-2023.","Ph.D. in Economics, Massachusetts Institute of Technology, 2003.",0,1,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2
Notre Dame/full/Kearney-CV-March2025.docx,Melissa Schettini Kearney,2009,University of Maryland,7,"Associate Professor (with tenure), August 2009-2014; Assistant Professor, August 2006 – 2009","Ph.D., Economics, Massachusetts Institute of Technology, 2002",0,2,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0
Notre Dame/full/Pries-CV-May-22.docx,Michael J. Pries,2007,University of Notre Dame,8,"Department of Economics, Professor, 2022-present, Assoc. Prof., 2007-2022","Ph.D., Economics, Stanford University, 1999",0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Notre Dame/full/campbell_cv_jan_2026.docx,Jeffrey R. Campbell,,,,,Ph.D. in Economics	Northwestern University	June 1995,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0
Notre Dame/full/Vita_Gresik.docx,THOMAS A. GRESIK,1991,The Pennsylvania State University,4,"1991 - 2000	Associate Professor of Economics, Department of Economics, The Pennsylvania State University.","Ph.D., Managerial Economics and Decision Sciences, Northwestern University, 1987.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,4,0,0
Notre Dame/full/cv-Aug-2024_kali.docx,KALI P. RATH,1998,University of Notre Dame,6,"Associate Professor, Dept. of Economics, Univ. of Notre Dame, 1998–2024","Ph. D., Economics, Johns Hopkins University, 1992",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0
Notre Dame/full/cv_buckles.docx,Kasey Buckles,2013,University of Notre Dame,8,"Associate Professor, Department of Economics, 2013-2022","Ph.D., Economics, Boston University, Boston, MA, May 2005",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Notre Dame/full/cv_enrique_seira_sept_2025.docx,Enrique Seira,2017,Instituto Tecnológico Autónomo de México,10,"Full Professor, Centro de Investigación Económica, ITAM Jun. 2017",PhD in Economics Feb. 2007,1,2,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0
Notre Dame/full/cv_hungerman.docx,Daniel M. Hungerman,2011,University of Notre Dame,6,"2011-2018 Associate Professor, Department of Economics, Notre Dame","Ph.D. in Economics, May 2005, Duke University, Durham, NC",1,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,4,0,1
Notre Dame/full/cv_matthes.docx,Christian Matthes,2019,Indiana University,9,Associate Professor of Economics	August 2019 - June 2022,"Ph. D., Economics	2004-2010",0,0,0,1,0,2,0,0,0,0,0,2,1,2,2,0,0,4,0,0,0,1,0
Notre Dame/full/cv_sims.docx,Eric R. Sims,2014,University of Notre Dame,5,"Associate Professor, 2014 – 2019","Ph.D. in Economics, University of Michigan, Ann Arbor, MI (2009)",0,1,0,0,0,2,0,0,1,0,0,0,4,0,1,0,0,2,0,0,0,0,0
Notre Dame/full/cv_sullivan.docx,James X. Sullivan,2009,University of Notre Dame,7,"Associate Professor, Department of Economics, 2009-2013","Doctor of Philosophy, Economics, August 2002",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
Notre Dame/full/kaboskiCV.docx,Joseph P. Kaboski,2010,Ohio State University,9,"Associate Professor, Ohio State University, Department of Economics, 2010","Ph.D. (Economics), University of Chicago, 2001",0,3,1,3,0,2,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2
Notre Dame/full/thornton_cv_dec_2025.docx,Rebecca Thornton,2015,University of Illinois at Urbana-Champaign,9,"2015-2022	University of Illinois at Urbana-Champaign Dept. of Economics, Associate Professor","2006	Ph.D., M.A., Political Economy and Government, Harvard University",0,1,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1
Notre Dame/full/vita_nelson.docx,Nelson C. Mark,1989,The Ohio State University,6,"Associate Professor, Department of Economics, The Ohio State University, Columbus, Ohio, 1989-1994","Ph.D, 1983, Economics, University of Chicago.",0,2,0,1,0,1,0,0,0,0,0,0,1,1,3,0,0,1,0,3,0,0,0
Ohio State/associate/Alex Hollingsworth CV.docx,Alex Hollingsworth,2021,Indiana University,,"Associate Professor, O’Neill School of Public and Environmental Affairs	2021 - 2023",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Notre Dame/full/vita_wne.docx,William N. Evans,1994,University of Maryland,7,"Associate Professor, Department of Economics, University of Maryland, 1994-1998.","Ph.D. in Economics, Duke University, December 1987.",3,3,0,0,3,0,0,0,2,0,0,0,6,0,0,0,2,0,1,0,3,1,1
Ohio State/associate/Brown_ cv_February2025.docx,Meta Brown,2017,Stony Brook University,16,"Associate Professor, Stony Brook University, Department of Economics, 2017-2019.","Ph.D. Economics, New York University, 2001.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
